"","a[str_detect(a[, 1], pattern = pat_fecha), ]","fecha","precip","evap","TMAX","TMIN","Estacion"
"1","    3 ","01/01/1971",0,0,23,3,"9014"
"2","    4 ","02/01/1971",0,0,23,4,"9014"
"3","    3 ","03/01/1971",0,0,25,3,"9014"
"4","    2 ","04/01/1971",0,0,23,2,"9014"
"5","    2 ","05/01/1971",0,0,24,2,"9014"
"6","    4 ","06/01/1971",0,0,23,4,"9014"
"7","    2 ","07/01/1971",0,0,23,2,"9014"
"8","    2 ","08/01/1971",0,0,20,2,"9014"
"9","    3 ","09/01/1971",0,0,23,3,"9014"
"10","    6 ","10/01/1971",0,0,21,6,"9014"
"11","    4 ","11/01/1971",0,0,21,4,"9014"
"12","    5 ","12/01/1971",0,0,23,5,"9014"
"13","    2 ","13/01/1971",0,0,23,2,"9014"
"14","    6 ","14/01/1971",0,0,23,6,"9014"
"15","    7 ","15/01/1971",0,0,23,7,"9014"
"16","    6 ","16/01/1971",0,0,23,6,"9014"
"17","    3 ","17/01/1971",0,0,21,3,"9014"
"18","    3 ","18/01/1971",0,0,22,3,"9014"
"19","    4 ","19/01/1971",0,0,20,4,"9014"
"20","    6 ","20/01/1971",0,0,21,6,"9014"
"21","    3 ","21/01/1971",0,0,22,3,"9014"
"22","    3 ","22/01/1971",0,0,23,3,"9014"
"23","    3 ","23/01/1971",0,0,27,3,"9014"
"24","    6 ","24/01/1971",0,0,26,6,"9014"
"25","    5 ","25/01/1971",0,0,26,5,"9014"
"26","    5 ","26/01/1971",0,0,24,5,"9014"
"27","    4 ","27/01/1971",0,0,22,4,"9014"
"28","    4 ","28/01/1971",0,0,23,4,"9014"
"29","    3 ","29/01/1971",0,0,24,3,"9014"
"30","    4 ","30/01/1971",0,0,23,4,"9014"
"31","    6 ","31/01/1971",0,0,22,6,"9014"
"32","    2 ","01/02/1971",0,0,24,2,"9014"
"33","    4 ","02/02/1971",0,0,23,4,"9014"
"34","    5 ","03/02/1971",0,0,24,5,"9014"
"35","    6 ","04/02/1971",0,0,23,6,"9014"
"36","    5 ","05/02/1971",0,0,21,5,"9014"
"37","    6 ","06/02/1971",0,0,23,6,"9014"
"38","    4 ","07/02/1971",0,0,26,4,"9014"
"39","    2 ","08/02/1971",0,0,25,2,"9014"
"40","    2 ","09/02/1971",0,0,24,2,"9014"
"41","    2 ","10/02/1971",0,0,22,2,"9014"
"42","    3 ","11/02/1971",0,0,23,3,"9014"
"43","    4 ","12/02/1971",0,0,22,4,"9014"
"44","    4 ","13/02/1971",0,0,20,4,"9014"
"45","    3 ","14/02/1971",0,0,22,3,"9014"
